"","Nest","Init","Year","Site","Win_Hi","Spr_Hi","wxt","sxt","wxw","sxw","wsi","wi"
"2561","JAM012",146,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2562","JCA042",142,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2563","JCA043",142,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2564","JCA047",144,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2565","JCA053",145,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2566","JCA059",146,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2567","JMT238",144,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2568","JMT241",136,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2569","JMT246",141,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2570","JMT258",145,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2571","RJF238",138,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2572","RJF259",141,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2573","TCD006",137,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2574","TCD007",139,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2575","TCD009",145,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2576","TCD013",146,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2577","TCD018",150,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2578","TCD019",150,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2579","TCD020",150,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2580","TCD021",150,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2581","TCD022",144,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2582","TCD029",157,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2583","AGB088",152,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2584","AGB092",154,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2585","AGB093",159,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2586","DJR003",147,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2587","DJR005",148,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2588","JMT245",146,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2589","JMT254",147,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2590","JMT260",147,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2591","MLB002",150,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2592","MLB010",148,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2593","MLB011",141,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2594","MLB013",141,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2595","MLB016",145,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2596","MLB018",160,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2597","RJF250",142,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2598","RJF257",143,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2599","RJF270",152,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2600","RJF273",145,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2601","RJF277",159,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2602","TCD014",146,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2603","TCD031",144,2019,"kig",2,0,0,0,11,2,1.386294361,11.38629436
"2604","CLB109",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2605","CLB114",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2606","CLB115",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2607","CLB116",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2608","CLB117",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2609","CLB118",135,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2610","CLB119",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2611","CLB120",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2612","CLB121",143,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2613","CLB122",137,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2614","CLB123",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2615","CLB124",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2616","CLB125",138,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2617","CLB127",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2618","CLB128",143,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2619","CLB130",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2620","CLB131",151,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2621","CLB132",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2622","CLB133",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2623","CLB134",143,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2624","JCA271",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2625","JCA288",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2626","JCA305",152,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2627","JCA310",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2628","JCA312",154,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2629","JMT434",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2630","JMT493",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2631","JMT529",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2632","JMT572",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2633","JMT600",152,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2634","JMT630",151,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2635","LRB130",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2636","LRB131",140,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2637","LRB132",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2638","LRB134",141,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2639","LRB136",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2640","LRB137",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2641","LRB138",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2642","LRB139",153,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2643","LRB140",155,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2644","LRB143",151,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2645","LRB144",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2646","LRB145",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2647","LRB146",141,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2648","LRB147",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2649","LRB148",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2650","LRB149",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2651","PJL132",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2652","PJL157",150,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2653","PJL162",152,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2654","PJL167",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2655","RJF571",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2656","RJF607",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2657","RJF609",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2658","RJF610",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2659","RJF618",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2660","RJF619",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2661","RJF621",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2662","RJF625",143,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2663","RJF626",142,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2664","RJF627",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2665","RJF628",150,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2666","RJF629",153,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2667","RJF631",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2668","RJF632",141,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2669","RJF633",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2670","RJF634",151,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2671","RJF636",138,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2672","RJF637",139,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2673","RJF638",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2674","RJF639",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2675","RJF640",144,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2676","RJF641",140,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2677","RJF642",155,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2678","RJF643",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2679","RJF646",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2680","RJF648",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2681","CLB106",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2682","CLB108",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2683","CLB126",138,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2684","CLB129",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2685","JCA300",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2686","JCA308",152,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2687","JMT308",141,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2688","JMT412",145,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2689","JMT582",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2690","LRB128",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2691","LRB129",147,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2692","PJL148",146,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2693","PJL169",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2694","RJF564",143,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2695","RJF620",148,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2696","RJF624",149,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2697","RJF630",153,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2698","JCA315",154,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2699","JMT637",162,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2700","JMT645",159,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2701","LRB127",143,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2702","LRB142",155,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2703","LRB150",162,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2704","LRB151",158,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2705","RJF647",166,2021,"kig",44,17,0,0,4,2,151.1152824,101.2086854
"2706","10-BJH003",170,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2707","10-BJH011",172,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2708","10-DES024",174,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2709","10-DES027",173,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2710","10-KEO018",175,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2711","10-PLB001",171,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2712","10-SMN005",169,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2713","10-SMN006",173,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2714","10-KEO020",174,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2715","10-KJB003",167,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2716","10-KJB012",172,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2717","10-KJB014",167,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2718","10-LLS003",167,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2719","10-LLS013",174,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2720","10-NRD021",184,2010,"utq",65,29,23,5,5,1,319.1588563,177.6925294
"2721","11-AJS019",168,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2722","11-AJS022",169,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2723","11-AJS025",166,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2724","11-AJS031",168,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2725","11-DES023",175,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2726","11-KER017",166,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2727","11-MCZ027",176,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2728","11-NCS003",163,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2729","11-NRD013",171,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2730","11-NRD027",165,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2731","11-NRD030",166,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2732","11-SBF008",166,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2733","11-CAA002",162,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2734","11-JMC013",177,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2735","11-JTN008",181,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2736","11-MJM012",170,2011,"utq",51,21,1,3,7,5,197.1180587,114.8571585
"2737","12-EKW012",166,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2738","12-JJN009",165,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2739","12-KEO001",167,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2740","12-MCZ048",170,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2741","12-MLS014",168,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2742","12-MLS015",169,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2743","12-MLS025",175,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2744","12-MTW053",175,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2745","12-RRG007",167,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2746","12-JJN016",171,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2747","12-MCZ026",171,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2748","12-MTW044",166,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2749","12-MTW055",168,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2750","12-SAM010",164,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2751","12-VC009",170,2012,"utq",52,23,36,5,11,0,212.8251273,136.5518354
"2752","13-ACL017",166,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2753","13-ACL019",169,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2754","13-CRG028",164,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2755","13-FOX004",167,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2756","13-MWM023",166,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2757","13-MWM035",166,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2758","13-SKM030",171,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2759","13-ACL022",163,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2760","13-BES005",169,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2761","13-DEG030",175,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2762","13-DES005",163,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2763","13-KAD026",166,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2764","13-MWM034",171,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2765","13-SKM022",168,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2766","13-SPT015",166,2013,"utq",57,22,14,7,8,1,226.8777158,168.8949252
"2767","14-DPJ033",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2768","14-EEU029",172,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2769","14-EEU031",168,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2770","14-LRK058",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2771","14-LRK059",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2772","14-MTW053",168,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2773","14-MTW093",172,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2774","14-MTW095",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2775","14-MTW096",169,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2776","14-MTW103",168,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2777","14-MWM015",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2778","14-MWM055",172,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2779","14-EEU035",172,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2780","14-EEU037",168,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2781","14-FOX002",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2782","14-SMH015",170,2014,"utq",38,7,5,0,9,1,93.52839594,77.81593429
"2783","15-ERY012",169,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2784","15-ERY021",163,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2785","15-HCC013",160,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2786","15-MCM015",158,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2787","15-MCM045",157,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2788","15-NRG003",150,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2789","15-NRG019",159,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2790","15-QMB003",160,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2791","15-SEY026",171,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2792","15-SEY027",168,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2793","15-SOT005",157,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2794","15-SOT010",167,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2795","15-ERY015",166,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2796","15-NRG022",170,2015,"utq",14,7,0,0,11,2,38.79833705,29.95732274
"2797","16-DCB034",158,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2798","16-M_N006",168,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2799","16-MAP027",161,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2800","16-MAP028",174,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2801","16-SEY038",157,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2802","16-SEY045",169,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2803","16-SEY047",160,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2804","16-SIA026",164,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2805","16-ARB005",158,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2806","16-DCB025",160,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2807","16-DCB030",172,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2808","16-DLC007",166,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2809","16-FOX001",159,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2810","16-MAP022",166,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2811","16-MAP026",156,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2812","16-SEY029",169,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2813","16-SEY036",163,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2814","16-SEY046",157,2016,"utq",11,4,0,0,8,1,16.8189824,13.52314554
"2815","17-BAY013",177,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2816","17-CRD044",179,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2817","17-JGN001",172,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2818","17-NJM050",176,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2819","17-NRG043",179,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2820","17-AES033",177,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2821","17-BAY024",172,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2822","17-MWM058",172,2017,"utq",28,2,3,0,7,1,85.15402685,76.79849819
"2823","18-CRD033",181,2018,"utq",0,0,0,0,9,1,0,0
"2824","18-CRD042",178,2018,"utq",0,0,0,0,9,1,0,0
"2825","18-KLL036",179,2018,"utq",0,0,0,0,9,1,0,0
"2826","18-MWM037",179,2018,"utq",0,0,0,0,9,1,0,0
"2827","18-MWM047",182,2018,"utq",0,0,0,0,9,1,0,0
"2828","18-MWM067",185,2018,"utq",0,0,0,0,9,1,0,0
"2829","18-MWM070",187,2018,"utq",0,0,0,0,9,1,0,0
"2830","18-NRG039",179,2018,"utq",0,0,0,0,9,1,0,0
"2831","18-SPP038",181,2018,"utq",0,0,0,0,9,1,0,0
"2832","18-SPP057",179,2018,"utq",0,0,0,0,9,1,0,0
"2833","18-SPP066",179,2018,"utq",0,0,0,0,9,1,0,0
"2834","18-EFA007",180,2018,"utq",0,0,0,0,9,1,0,0
"2835","18-MWM044",184,2018,"utq",0,0,0,0,9,1,0,0
"2836","18-MWM059",181,2018,"utq",0,0,0,0,9,1,0,0
"2837","18-SPP004",179,2018,"utq",0,0,0,0,9,1,0,0
"2838","19-CHT024",168,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2839","19-CHT036",163,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2840","19-CHT090",176,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2841","19-CHT092",165,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2842","19-CHT093",168,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2843","19-ERP034",169,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2844","19-ERP035",164,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2845","19-ERP040",164,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2846","19-ERP044",169,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2847","19-JRL008",164,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2848","19-JRM006",169,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2849","19-JRM041",169,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2850","19-MWM026",164,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2851","19-MWM086",169,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2852","19-MWM088",169,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2853","19-NDG009",170,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2854","19-NOC017",163,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2855","19-NOC058",164,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2856","19-NOC059",166,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2857","19-NRG046",167,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2858","19-NRG047",164,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2859","19-NRG060",173,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
"2860","19-NRG069",165,2019,"utq",2,0,0,0,11,2,1.386294361,11.38629436
