,Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw,wsi,wi
2502,MLB005,18,22,22,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2503,MLB006,18,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2504,MLB008,19,26,26,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2505,MLB009,19,28,28,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2506,MLB014,20,27,27,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2507,MLB015,25,27,27,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2508,MLB017,26,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2509,RJF204,1,27,27,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2510,RJF230,3,20,20,0,1,129,24,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2511,RJF234,3,30,30,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2512,RJF249,7,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2513,RJF251,7,22,22,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2514,RJF252,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2515,RJF253,7,27,27,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2516,RJF254,7,24,24,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2517,RJF255,7,21,21,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2518,RJF256,7,22,22,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2519,RJF262,10,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2520,RJF266,10,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2521,TCD001,2,23,23,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2522,TCD002,3,20,20,0,1,129,24,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2523,TCD003,4,23,23,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2524,TCD004,7,27,27,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2525,TCD005,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2526,TCD008,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2527,TCD011,10,30,30,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2528,TCD012,10,29,29,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2529,TCD015,11,26,26,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2530,TCD016,12,34,34,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2531,TCD017,12,34,34,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2532,TCD023,15,32,32,0,1,150,3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2533,TCD027,19,21,21,0,1,134,19,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2534,TCD028,22,28,28,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2535,TCD032,23,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2536,AGB025,3,3,16,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2537,AGB033,4,4,17,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2538,AGB035,4,4,24,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2539,AGB047,7,27,28,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2540,AGB048,7,7,25,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2541,AGB051,7,26,28,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2542,AGB052,7,7,18,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2543,AGB053,7,7,18,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2544,AGB057,7,26,28,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2545,AGB069,9,27,29,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2546,AGB073,10,10,23,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2547,AGB081,12,12,20,1,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2548,AGB087,20,27,30,1,1,149,4,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2549,AGB095,26,27,29,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2550,BLD218,2,20,22,1,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2551,BLD226,3,8,24,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2552,BLD235,7,7,26,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2553,DJR001,15,15,25,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2554,DJR002,15,23,24,1,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2555,DJR016,16,26,28,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2556,DJR020,19,31,34,1,1,148,5,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2557,DJR025,21,21,23,1,1,156,-3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2558,DJR028,22,22,32,1,1,157,-4,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2559,DJR029,25,28,29,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2560,JAM003,19,19,32,1,1,151,2,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2561,JAM012,25,29,32,1,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2562,JCA042,7,9,18,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2563,JCA043,7,7,26,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2564,JCA047,9,9,32,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2565,JCA053,10,10,28,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2566,JCA059,11,11,29,1,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2567,JMT238,9,9,31,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2568,JMT241,10,25,27,1,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2569,JMT246,12,12,26,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2570,JMT258,24,28,29,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2571,RJF238,3,21,23,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2572,RJF259,9,25,28,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2573,TCD006,8,8,24,1,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2574,TCD007,7,25,28,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2575,TCD009,10,10,28,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2576,TCD013,11,29,32,1,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2577,TCD018,15,32,33,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2578,TCD019,15,29,30,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2579,TCD020,15,15,21,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2580,TCD021,15,21,30,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2581,TCD022,15,15,31,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2582,TCD029,22,22,35,1,1,157,-4,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2583,AGB088,20,33,33,0,1,152,1,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2584,AGB092,22,35,35,0,1,154,-1,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2585,AGB093,24,35,35,0,1,159,-6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2586,DJR003,15,33,33,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2587,DJR005,15,34,34,0,1,148,5,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2588,JMT245,11,35,35,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2589,JMT254,18,35,35,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2590,JMT260,31,32,32,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2591,MLB002,15,35,35,0,1,150,3,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2592,MLB010,19,34,34,0,1,148,5,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2593,MLB011,20,34,34,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2594,MLB013,20,34,34,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2595,MLB016,24,34,34,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2596,MLB018,28,34,34,0,1,160,-7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2597,RJF250,7,34,34,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2598,RJF257,8,28,28,0,1,143,10,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2599,RJF270,17,33,33,0,1,152,1,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2600,RJF273,19,34,34,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2601,RJF277,30,35,35,0,1,159,-6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2602,TCD014,11,19,19,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2603,TCD031,23,34,34,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2604,CLB109,8,26,26,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2605,CLB114,8,36,36,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2606,CLB115,8,28,28,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2607,CLB116,9,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2608,CLB117,9,31,31,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2609,CLB118,9,18,18,0,1,135,18,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2610,CLB119,9,31,31,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2611,CLB120,12,32,32,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2612,CLB121,12,29,29,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2613,CLB122,13,19,19,0,1,137,16,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2614,CLB123,13,30,30,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2615,CLB124,14,33,33,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2616,CLB125,17,20,20,0,1,138,15,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2617,CLB127,17,31,31,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2618,CLB128,19,30,30,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2619,CLB130,21,34,34,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2620,CLB131,21,35,35,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2621,CLB132,21,27,27,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2622,CLB133,21,29,29,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2623,CLB134,22,27,27,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2624,JCA271,8,32,32,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2625,JCA288,9,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2626,JCA305,12,34,34,0,1,152,1,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2627,JCA310,13,26,26,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2628,JCA312,14,34,34,0,1,154,-1,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2629,JMT434,5,24,24,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2630,JMT493,6,33,33,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2631,JMT529,7,26,26,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2632,JMT572,9,33,33,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2633,JMT600,12,34,34,0,1,152,1,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2634,JMT630,21,34,34,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2635,LRB130,8,31,31,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2636,LRB131,8,27,27,0,1,140,13,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2637,LRB132,10,30,30,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2638,LRB134,10,25,25,0,1,141,12,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2639,LRB136,12,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2640,LRB137,12,23,23,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2641,LRB138,13,33,33,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2642,LRB139,14,36,36,0,1,153,0,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2643,LRB140,18,35,35,0,1,155,-2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2644,LRB143,17,37,37,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2645,LRB144,17,35,35,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2646,LRB145,17,26,26,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2647,LRB146,20,23,23,0,1,141,12,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2648,LRB147,21,31,31,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2649,LRB148,21,33,33,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2650,LRB149,22,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2651,PJL132,9,31,31,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2652,PJL157,10,33,33,0,1,150,3,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2653,PJL162,12,35,35,0,1,152,1,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2654,PJL167,17,29,29,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2655,RJF571,4,25,25,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2656,RJF607,6,28,28,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2657,RJF609,7,30,30,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2658,RJF610,7,30,30,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2659,RJF618,8,30,30,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2660,RJF619,8,28,28,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2661,RJF621,8,28,28,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2662,RJF625,12,28,28,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2663,RJF626,12,24,24,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2664,RJF627,12,24,24,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2665,RJF628,13,29,29,0,1,150,3,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2666,RJF629,13,36,36,0,1,153,0,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2667,RJF631,14,30,30,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2668,RJF632,17,23,23,0,1,141,12,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2669,RJF633,17,32,32,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2670,RJF634,17,35,35,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2671,RJF636,17,23,23,0,1,138,15,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2672,RJF637,17,23,23,0,1,139,14,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2673,RJF638,17,31,31,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2674,RJF639,17,27,27,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2675,RJF640,17,28,28,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2676,RJF641,19,28,28,0,1,140,13,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2677,RJF642,21,37,37,0,1,155,-2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2678,RJF643,22,29,29,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2679,RJF646,25,32,32,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2680,RJF648,29,30,30,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2681,CLB106,6,6,26,1,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2682,CLB108,7,24,25,1,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2683,CLB126,17,21,24,1,1,138,15,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2684,CLB129,19,19,27,1,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2685,JCA300,7,7,13,1,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2686,JCA308,12,12,27,1,1,152,1,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2687,JMT308,1,6,28,1,1,141,12,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2688,JMT412,5,5,9,1,1,145,8,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2689,JMT582,9,14,26,1,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2690,LRB128,7,24,25,1,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2691,LRB129,7,7,25,1,1,147,6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2692,PJL148,9,9,24,1,1,146,7,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2693,PJL169,17,28,30,1,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2694,RJF564,3,3,9,1,1,143,10,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2695,RJF620,8,8,25,1,1,148,5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2696,RJF624,12,24,25,1,1,149,4,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2697,RJF630,13,13,24,1,1,153,0,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2698,JCA315,14,37,37,0,1,154,-1,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2699,JMT637,25,34,34,0,1,162,-9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2700,JMT645,28,35,35,0,1,159,-6,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2701,LRB127,6,24,24,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2702,LRB142,14,37,37,0,1,155,-2,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2703,LRB150,22,34,34,0,1,162,-9,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2704,LRB151,24,37,37,0,1,158,-5,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2705,RJF647,26,37,37,0,1,166,-13,2021,kig,44,76,17,0,0,0,4,2,151.1152824,101.2086854
2706,10-BJH003,20,28,28,0,1,170,-1,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2707,10-BJH011,26,29,29,0,1,172,-3,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2708,10-DES024,19,30,30,0,1,174,-5,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2709,10-DES027,27,29,29,0,1,173,-4,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2710,10-KEO018,14,34,34,0,1,175,-6,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2711,10-PLB001,1,27,27,0,1,171,-2,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2712,10-SMN005,6,27,27,0,1,169,0,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2713,10-SMN006,6,27,27,0,1,173,-4,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2714,10-KEO020,19,29,30,1,1,174,-5,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2715,10-KJB003,1,10,15,1,1,167,2,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2716,10-KJB012,8,8,15,1,1,172,-3,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2717,10-KJB014,20,20,22,1,1,167,2,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2718,10-LLS003,1,1,10,1,1,167,2,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2719,10-LLS013,8,8,15,1,1,174,-5,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2720,10-NRD021,16,16,21,1,1,184,-15,2010,utq,65,44,29,0,23,5,5,1,319.1588563,177.6925294
2721,11-AJS019,24,30,30,0,1,168,-5,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2722,11-AJS022,24,34,34,0,1,169,-6,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2723,11-AJS025,24,27,27,0,1,166,-3,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2724,11-AJS031,28,31,31,0,1,168,-5,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2725,11-DES023,31,37,37,0,1,175,-12,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2726,11-KER017,14,29,29,0,1,166,-3,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2727,11-MCZ027,31,38,38,0,1,176,-13,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2728,11-NCS003,2,28,28,0,1,163,0,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2729,11-NRD013,10,33,33,0,1,171,-8,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2730,11-NRD027,24,29,29,0,1,165,-2,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2731,11-NRD030,24,29,29,0,1,166,-3,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2732,11-SBF008,22,28,28,0,1,166,-3,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2733,11-CAA002,1,1,9,1,1,162,1,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2734,11-JMC013,19,19,35,1,1,177,-14,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2735,11-JTN008,19,19,35,1,1,181,-18,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2736,11-MJM012,9,30,32,1,1,170,-7,2011,utq,51,60,21,3,1,3,7,5,197.1180587,114.8571585
2737,12-EKW012,18,27,27,0,1,166,0,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2738,12-JJN009,1,27,27,0,1,165,1,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2739,12-KEO001,4,27,27,0,1,167,-1,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2740,12-MCZ048,18,31,31,0,1,170,-4,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2741,12-MLS014,6,28,28,0,1,168,-3,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2742,12-MLS015,6,28,28,0,1,169,-3,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2743,12-MLS025,25,35,35,0,1,175,-9,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2744,12-MTW053,20,34,34,0,1,175,-9,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2745,12-RRG007,3,27,27,0,1,167,-1,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
2746,12-JJN016,7,7,10,1,1,171,-5,2012,utq,52,45,23,0,36,5,11,0,212.8251273,136.5518354
